,first_pair,second_pair,third_pair,has_changes
160,0.059318968118850825,0.07646301627315222,0.06185638076504598,False
161,0.12395023185461806,0.17357377478374003,0.12592150288672668,True
162,0.43561962327543485,0.04457563479637457,0.04689815085644095,False
163,0.07737026549650558,0.585606553068441,0.08008273754949441,True
164,0.12704360018364239,0.08135721536145281,0.12966442546797619,True
165,0.17800739565591947,0.21869963667708742,0.06321772591721156,True
166,0.02833168486364372,0.047234094410004986,0.024192841463825093,False
167,0.03265274009787059,0.03898218578725165,0.045267657632634115,True
168,0.08800652601354242,0.8923839447854455,0.14344825805148773,True
169,0.05963591818721421,0.04634307076735543,0.05855912457367391,False
170,0.2003364113970619,0.41073278036131644,0.1709848743623841,True
171,0.11727323923192468,0.5317574552940385,0.06260802402338234,True
172,0.09862930012785982,0.06823413776948598,0.3679263129279561,True
173,0.054563521327222635,0.3746950553546976,0.10399586986191547,True
174,0.09221246243406608,0.1943095309202308,0.0746813133303012,True
175,0.24585015039637337,0.009671611476419659,0.012499406947838361,False
176,0.10821313134073729,0.04197836223648362,0.06598552825870098,False
177,0.09218429423809724,0.051315457270422214,0.04595814419654286,False
178,0.07724388804199377,0.27863654892146145,0.23810694549467953,False
179,0.110264143011874,0.08163971713048634,0.03875644306326596,False
180,0.13447922316743652,0.17749873604015806,0.9648300786832897,False
181,0.44608158669300285,0.1773642480321114,0.07497414649947076,True
182,0.06863330243964642,0.05149178647937229,0.07028854067537806,False
183,0.09508749486007068,0.10142292295715165,0.0398404167553559,False
184,0.06066864406018621,0.059386369508499834,0.10499138970097184,False
185,0.07446993504085116,0.09126354801327309,0.0876161421099194,False
186,0.770358636615875,0.13141781005061856,0.6581198189098668,True
187,0.17433621046619222,0.09725117100231216,0.08378001855213692,True
188,0.8955159476396255,0.19701732461530602,0.47175930878760225,True
189,0.06462040401277679,0.060569970411291536,0.08952299325446655,False
190,0.022682468954972917,0.13185632245132103,0.02981508133133577,False
191,0.11623347731531568,0.12929654643760985,0.1687077514380656,True
192,0.9368860734363826,0.9894835169485967,0.28917077936679086,True
193,0.0850500712256938,0.06077504531421395,0.05888671580466059,False
194,0.0670070773108458,0.060286546375894506,0.06003624405845941,False
195,0.004929245670809449,0.5100538588881254,0.5513645439935659,True
196,0.0856961399128587,0.11305878203975982,0.09723880903646691,False
197,0.2351717482994101,0.38649844165992103,0.21182259861014138,True
198,0.24719428311615488,0.09519525386888912,0.0437006932229662,False
199,0.01229954228097344,0.003017667337081291,0.003458739004457052,False
200,0.0271316544461006,0.06024239516476847,0.09501705829158605,False
201,0.03185935105934958,0.018610713170317095,0.036550916853252825,False
202,0.09737759017043277,0.22573799056613422,0.07029799885427676,True
203,0.12481676677161178,0.056314076541203566,0.019745291494710725,True
204,0.08402669300562352,0.09543517579015996,0.09493189752975298,True
205,0.23400465756521707,0.12116398015573032,0.34191814605087795,True
206,0.1561934327993692,0.0667711457360974,0.07389079454822477,False
207,0.3602416696906814,0.34196510352249837,0.34199369012504327,True
208,0.0426355414418635,0.08560310344432015,0.06378920246318456,False
209,0.09993935215695754,0.07837309859779046,0.09152923895827783,True
210,0.13972856858567823,0.17516707438671125,0.14986143243835437,True
211,0.690996398290289,0.8514590506013384,0.13338142474682532,True
212,0.17759650501570975,0.06295444110443345,0.0467385637348299,True
213,0.17943492755621834,0.1672879291724099,0.06217143740771067,False
214,0.1099395981754168,0.1908925786248923,0.6962407445248058,False
215,0.06421744241931641,0.08023837197304039,0.06370620736169326,False
216,0.10579769696433897,0.1288624594661856,0.09966264846627121,False
217,0.12157213436503585,0.09322451664168198,0.3192911150243424,True
218,0.05092729369914107,0.0473479276592682,0.03849746572372332,False
219,0.04017410339094464,0.05757956900171078,0.07741152150506334,False
220,0.07420371940434907,0.3136425737672679,0.04507334472963235,True
221,0.09283213170695062,0.494337230911252,0.12396068138469311,True
222,0.08843332509421097,0.875950973237799,0.14615322297753955,True
223,0.09295502862299634,0.09303957775119928,0.055237695719420866,False
224,0.10142872864256376,0.9611207206474943,0.957760393177641,False
225,0.44807917349837284,0.9408858686849967,0.17222113172378797,True
226,0.05887341746787806,0.2924515953764701,0.05440946305072118,True
227,0.04914866094435171,0.025781670947284053,0.02830252283637057,False
228,0.19721961250221218,0.05597992694544251,0.06643978021478514,False
229,0.13201764253239684,0.5284644396025987,0.20079607192275375,True
230,0.3213757863047137,0.07028202341466695,0.3443818480972005,True
231,0.03226639146763641,0.01825113126014229,0.03471983056763503,False
232,0.003210725318241014,0.021290611578602046,0.009434830604144297,False
233,0.5605092568024654,0.16669883779343606,0.35872882350649576,False
234,0.051783546099304176,0.07153007732905332,0.08605976556883173,True
235,0.13394597461424254,0.8516961943631787,0.06527875546901535,True
236,0.08149787204384898,0.138727081817501,0.08202226279409132,False
237,0.06842631161135698,0.21087476218257833,0.0694607222561746,True
238,0.06294473288930019,0.10617806063403595,0.10384131244030502,True
239,0.07948890108493223,0.07524876999572862,0.07972471259996217,False
240,0.3826903716545726,0.22133484826706548,0.9452330887573591,True
241,0.40657593515396406,0.3857971627326703,0.08028833412495272,True
242,0.05958543602218101,0.09021134384136835,0.04508384311182174,False
243,0.03517936681800933,0.21999794345039364,0.09247712483844034,False
244,0.13518481363617668,0.05454140523547401,0.38345421464486124,False
245,0.09585884607554598,0.060714664300173936,0.09603166353055873,False
246,0.09015825264020279,0.05403462827155057,0.0630212198769763,False
247,0.05891636228070366,0.274188464901611,0.05840344808295743,True
248,0.03856386976710653,0.15446034786911034,0.048080971291418945,False
249,0.08021079787347686,0.14763677509655299,0.0731740982918424,True
250,0.048389659433323316,0.06707775843657804,0.08106776167657936,False
251,0.06556675898666109,0.7447960471480527,0.06128231265012617,True
252,0.06455970023226854,0.033757567394869306,0.18025454877912175,False
253,0.04509022501643193,0.17141967223271581,0.7514082224427918,True
254,0.09145189390174482,0.09678479799200757,0.3602349284437979,True
255,0.09863336164619885,0.05586824713391909,0.12217782807994802,False
256,0.05541370713748606,0.0479590746777176,0.05972743832876629,False
257,0.21068626219238534,0.05357529923333867,0.07412761406325777,False
258,0.5202854900519583,0.07438825086545084,0.553752699437352,True
259,0.9734024830101504,0.05390573404929088,0.10880927281999837,False
260,0.39616311817436817,0.8665130094046091,0.07208452069192897,True
261,0.07031571322145101,0.05265236309158846,0.06554193414701921,True
262,0.11442720253907411,0.12210792085098812,0.10798472705057426,True
263,0.11268786629911066,0.25589758682876906,0.13613439492309015,True
264,0.04714205825030795,0.11226001649515459,0.14455594783016437,False
265,0.1771387371527936,0.16934880959521847,0.2627590826541635,True
266,0.08017866129770422,0.05396470927542265,0.02006560774378376,False
267,0.038454015949614485,0.3018443515225291,0.05307607672089457,False
268,0.9040220929020438,0.2789660789159927,0.07133760457374966,True
269,0.023388719680096568,0.015300216443179774,0.04492433990904125,False
270,0.2694562646290473,0.8748532508946616,0.0884041493179347,True
271,0.1619318876539545,0.05664575731796036,0.05855733549651675,False
272,0.11635048869962715,0.26132462217886643,0.26559805071339954,True
273,0.06450962965385165,0.09712076612633362,0.1009358614162092,False
274,0.12130700410262225,0.4604783971714895,0.27936086096611834,True
275,0.10566512221633792,0.15719902051029616,0.10998630048022105,True
276,0.046985529757149605,0.04846991497360373,0.1251260467462645,False
277,0.061912517641446584,0.11499515894657855,0.6185563756401038,False
278,0.04530098590883992,0.1024518857608742,0.09113917227807812,True
279,0.17776992860267732,0.24647675834226584,0.3639477278679062,True
280,0.09626199687569653,0.157669788017825,0.07400551440771758,True
281,0.02426151512826887,0.04094668006656167,0.11876549307740004,False
282,0.09226621313400515,0.13980533071463355,0.11700662241810922,True
283,0.09678438136946972,0.04116304744061808,0.08846027157395797,False
284,0.1004702390112466,0.1763848289531211,0.1542640663437077,False
285,0.012052425806097484,0.020075056227721502,0.0652390313763727,False
286,0.0597622191449364,0.1206957614509173,0.0815206658111131,True
287,0.06593309571675321,0.060760203672795714,0.051409258262936325,False
288,0.5942404942667998,0.10466601997689717,0.04858823537165117,True
289,0.07031542726395221,0.045926813706564436,0.03512064977006505,False
290,0.09939498791924077,0.120680844705531,0.07538381410187829,False
291,0.06480358058582182,0.3577595247988014,0.043305343794917364,True
292,0.05127495629097251,0.11114805615159888,0.07300844784658399,True
293,0.07744456049082628,0.0795586406435696,0.18397485804042898,True
294,0.08229670614195113,0.10155708326851967,0.04781916845412069,True
295,0.010289120368681499,0.020469402476357645,0.012158341445118383,False
296,0.044384907275337136,0.27684351654948275,0.053469482073407334,False
297,0.005686078963288429,0.03248117426289707,0.0352346527480219,False
298,0.08338448917025272,0.08167580606255696,0.11068453758585148,False
299,0.09220141599038863,0.5727029660064624,0.6448378625618043,True
300,0.2436011892936028,0.2146578355897916,0.4781252131609542,True
301,0.08010270773108205,0.2529590838291275,0.08053565221493034,True
302,0.15351887679250598,0.05342989399443657,0.13177365357549853,False
303,0.014511735146301831,0.02661816083904724,0.028606645224150486,True
304,0.12576078220778397,0.09618755077346756,0.0909147557502219,True
305,0.13523329049009164,0.4371198707262803,0.28218872009052715,True
306,0.07244644284106544,0.04196660524138165,0.066328576064256,True
307,0.07606341340872735,0.4623149212906939,0.10701295044414383,True
308,0.21051430558027254,0.05816924557452956,0.10191466859262312,False
309,0.08459794932224883,0.11600414420835467,0.16230201993518292,False
310,0.027049031642028598,0.15840030237957534,0.1500989749868095,False
311,0.024825188261673504,0.032146797919283314,0.021364349661439543,False
312,0.02779996211590666,0.018567656231426824,0.024431765497457403,False
313,0.09414251231184013,0.0777481967898187,0.04893718585769738,False
314,0.1031105439039644,0.1327416846013956,0.08939740574012807,True
315,0.10461540979249111,0.11493267423018769,0.20062312430464857,True
316,0.644015551617163,0.9729502618736389,0.25322363111104024,True
317,0.031509910141279907,0.069560770342447,0.06246950530482027,False
318,0.02866465269183322,0.03309094990853297,0.042921545055363816,False
319,0.041837254533463576,0.07509295938996895,0.032767120116499376,False
320,0.09191411481402571,0.10204829254485752,0.1095349159715503,False
321,0.5,0.12964911995665682,0.7235064954267867,True
322,0.38466071292289916,0.10324790166285601,0.21517237534344216,True
323,0.2222366453326255,0.17767213371158377,0.14013508364559488,True
324,0.06943490069206962,0.1425378026782283,0.13428921936733346,True
325,0.12999175137545965,0.12190907612246345,0.13854735803809937,True
326,0.34739883671253663,0.10196471963154301,0.12774203488110164,False
327,0.033642141324940936,0.16708806260528264,0.09922779569052079,False
328,0.4769251787335953,0.20151351484998947,0.03830208710561808,False
329,0.08482465684537045,0.10138366460282609,0.09175553903748056,True
330,0.23533943664062582,0.09869901183147413,0.3286843139870829,True
331,0.0656288454417269,0.2747586996412549,0.8481192148232596,True
332,0.20458156426322385,0.2271335683637754,0.03906155440592242,False
333,0.0747466617588483,0.046304091324889315,0.060989046495160265,False
334,0.08469971116015787,0.07256461551399623,0.5807172103454246,True
335,0.10942793708075074,0.0906416150513531,0.04713781286614206,False
336,0.0617566239398689,0.610575933216275,0.12407308204330944,False
337,0.1711383208875074,0.10595415750192165,0.07380750778465173,True
338,0.8432128891069057,0.7756739922616013,0.11581444393147845,True
339,0.0661035465021647,0.08162245857854841,0.04997828129431674,False
340,0.09598008794305166,0.3396046528619689,0.06650981286745758,False
341,0.014328294601154788,0.017092515211771863,0.011282715739000257,False
342,0.037532037873216434,0.04635942418879719,0.05508388442190558,False
343,0.06091424506858918,0.43131480802416045,0.04925148286927435,True
344,0.06282838054558432,0.24196669997824277,0.36989840476385416,True
345,0.17366997871440112,0.1090429093630834,0.05182331905893868,True
346,0.3377815357898522,0.12775257324213082,0.27936326856642524,True
347,0.07149531048442322,0.034632160852045,0.05014447792348944,True
348,0.024622225292301785,0.0982728289111309,0.05042641794290984,False
349,0.09619557646677473,0.38150906267442986,0.9940779785436413,True
350,0.0406469606460489,0.06749268058015737,0.09827708510720111,False
351,0.018412689606146056,0.023480187239810598,0.007449409020751745,False
352,0.07903696505150087,0.5112440396228357,0.2101019307444965,True
353,0.004887569874028275,0.3093988908390142,0.0018377507372504135,False
354,0.3210105672861767,0.9951508424461645,0.08919516682973068,True
355,0.11457450710239854,0.17825631652745394,0.12111290309366901,False
356,0.327798475671871,0.512896993916215,0.058901148509908824,True
357,0.07188001636435466,0.09510202736929825,0.1759459218044505,True
358,0.05053333932493923,0.10738788775148998,0.11534340331366928,False
359,0.0793777052284355,0.3093929969574922,0.08209785737095904,True
360,0.5223842767524722,0.05990319631906509,0.08528556471594094,True
361,0.07286952773434793,0.0941436652421368,0.1267628095483727,True
362,0.1286143241348927,0.8256063361609691,0.07555715496928089,True
363,0.022515562294178736,0.020158315271566106,0.026822528580904774,False
364,0.03746986642587019,0.03733654504846772,0.08635050631756373,False
365,0.15416972960450845,0.16954113061571452,0.1143665626913662,False
366,0.18489027460909457,0.06758275695093695,0.06652653024931363,False
367,0.10399679913485049,0.5195135271641661,0.38901857264011913,True
368,0.10546852324084385,0.11678657383619623,0.4266382530324148,False
369,0.3026036530008396,0.08297660922941684,0.22380706597713076,True
370,0.21138988347287238,0.3022459255105279,0.08743904714040028,False
371,0.25668845420255576,0.21950323892769877,0.06582530131879726,False
372,0.04971792831221113,0.1516473957646409,0.27710386909794793,False
373,0.07024769212765518,0.15159598507474042,0.5627503058201061,True
374,0.07339013163819116,0.06591358477385124,0.7141883040914746,True
375,0.07464015692711565,0.0812223489881677,0.08550547695505932,False
376,0.07174455737268215,0.05574533901919953,0.05351278834735537,False
377,0.23707930440761665,0.08609515180393121,0.9323699038436075,True
378,0.0375445607975306,0.060370302450686454,0.053465533156332394,False
379,0.10170173570816737,0.611753420756436,0.10185368072120148,True
380,0.06239872343016665,0.0315427333209801,0.1618589547913899,True
381,0.048729386593742784,0.098831086967954,0.057677653776696446,False
382,0.04292440383305815,0.032960860980724024,0.090016175251804,False
383,0.07892282868098392,0.04005485868197584,0.1258478106236916,False
384,0.1049210282836652,0.6384506403406476,0.11753545332678225,False
385,0.19271679997636199,0.994715935544521,0.18767917938581918,True
386,0.016568851705900285,0.20800489948319437,0.06170525560292512,True
387,0.009140255816203363,0.07219801009018804,0.021001818335576888,False
388,0.9611432810576732,0.27024450894399804,0.9795576805606729,True
389,0.08586339780573439,0.46345923166258346,0.08161686582451728,False
390,0.09169578835653629,0.07112394094871419,0.07208830916580901,False
391,0.12484840443836628,0.08428763376845504,0.09333140760963035,True
392,0.05945635115441066,0.10521056629896876,0.09873913272496483,False
393,0.1007690392967324,0.16868377326223083,0.08167289039058902,True
394,0.02323910254927352,0.37236389129152603,0.200095116821903,True
395,0.1096388178873158,0.07191576589113349,0.0872283372769517,False
396,0.11122087693878481,0.7569273053262978,0.22337920518728338,True
397,0.19984253639069338,0.21861229075278704,0.2557591484817306,True
398,0.050843054985726006,0.3580883371179707,0.040383855758662934,True
399,0.037290059147789226,0.032889659577789325,0.027322232321322477,False
400,0.05965643918577464,0.0537915948221289,0.054731274495429555,True
401,0.07024927120143508,0.07002835960155408,0.060066832011116,False
402,0.06368529026349622,0.08791777181597965,0.2643587986366964,True
403,0.12005233665016589,0.030530346907664388,0.04454036804581721,False
404,0.25953412282747557,0.2505745973155756,0.18298150018711598,True
405,0.033441109871775634,0.023302008975233178,0.1925863501864493,True
406,0.33316504478084336,0.19717491307327195,0.2125505403212847,True
407,0.08839469375748527,0.0775005245951126,0.07848560723107777,False
408,0.04249582610827848,0.022106574136920496,0.04253267243132284,False
409,0.05141344360970049,0.05406267812818247,0.0974472860576743,True
410,0.014780370382434307,0.009056231966901416,0.013963014935264776,False
411,0.33322519454707744,0.15285266307107456,0.05699466903231445,True
412,0.018806234857647083,0.012140285764176023,0.010804050794093713,False
413,0.12277237151895681,0.1310006878817374,0.19449359060669996,True
414,0.4581035116414247,0.28456872886838114,0.6601969768847646,False
415,0.04486852722277625,0.15529394384033687,0.11431938462178774,False
416,0.03305292326757903,0.05497708141355851,0.03137977027197518,False
417,0.06775430593969112,0.07767667155040942,0.09163149007697753,False
418,0.03880995026450988,0.02216745250058648,0.021628396723531385,False
419,0.27791610234833064,0.3786881720727439,0.07679813320197793,True
420,0.10893831572439723,0.09231509211330058,0.11228762790661896,True
421,0.08851525857590772,0.08413795623001871,0.09781221102145103,False
422,0.04952972650676822,0.6813845276197025,0.8402293505471137,True
423,0.08793431380353442,0.08482856802468113,0.1304874244411545,True
424,0.11561364863587835,0.09417146513797786,0.09627499527951665,False
425,0.09770996834868897,0.08453807436286594,0.12282355348580701,False
426,0.6860288150458427,0.6848714500023935,0.10060857676725361,True
427,0.10256591181133692,0.08082666492769253,0.06058409470243192,False
428,0.04138588319761183,0.2725283396910149,0.2761490197191394,True
429,0.09884273501660959,0.441501510813123,0.04177675231499138,True
430,0.10232025819359178,0.11382471328224367,0.12691522751439735,True
431,0.05323667603017605,0.03235951542758797,0.04426437577160763,False
432,0.16923739022485648,0.7650420998985699,0.09876586275877917,True
433,0.047212295217916644,0.38168917392845,0.0754485381787366,True
434,0.09809135939488985,0.26664154412169805,0.16313806307975207,True
435,0.11939375842728987,0.31603843706676626,0.1324717553788591,False
436,0.04467969523471651,0.04641270060743332,0.05942597547243197,False
437,0.07891263923847985,0.10206600603202713,0.10441516428514847,True
438,0.0775984120939411,0.06692998739605271,0.09260376080154387,False
439,0.06035168720597586,0.1287505978594915,0.07100747264332899,False
440,0.04472766280493343,0.05497475846299047,0.013804686318790954,False
441,0.06251468332235458,0.5246505374561793,0.08407035064325649,True
442,0.06389747636535247,0.07900639656870553,0.07912901764426976,False
443,0.3498048150892986,0.10116017649237538,0.1743998182980751,True
444,0.13016152460634664,0.06199865849163923,0.040245462790342905,False
445,0.17041655533785344,0.3369887119267781,0.2008162563628363,True
446,0.6543958093881627,0.9518895180438746,0.07731525579134796,True
447,0.10097858591511331,0.38055796609840703,0.0886175417319228,True
448,0.09332652612674346,0.12407707240176617,0.10699900475056098,False
449,0.043363601017859056,0.6962515968109977,0.5455557384964896,True
450,0.03894114409538797,0.028464742816685554,0.03417106829356876,False
451,0.08822940607490225,0.0700273079616199,0.07990857603036243,False
